date,name,value
2020-12-25,mumias,9
2020-12-25,akiba,2
2020-12-25,eastleigh,5
2020-12-25,syokimau,27
2020-12-25,amboseli,1
2020-12-25,kenyenya,2
2020-12-25,jamhuri shopping center,1
2020-12-25,buru buru,1
2020-12-25,kariobangi south,41
2020-12-25,langata,61
2020-12-25,marsabit,1
2020-12-25,garissa,8
2020-12-25,ngong town,7
2020-12-25,maragua,3
2020-12-25,migori,13
2020-12-25,nanyuki,15
2020-12-25,westlands,18
2020-12-25,riruta,8
2020-12-25,mariakani,5
2020-12-25,meru,19
2020-12-25,uthiru,44
2020-12-25,mishomoroni,3
2020-12-25,kitengela,59
2020-12-25,thogoto teachers college,2
2020-12-25,muthaiga,9
2020-12-25,lucky summer,23
2020-12-25,denis pritt,3
2020-12-25,wajir,3
2020-12-25,nyeri,12
2020-12-25,kasa,5
2020-12-25,kiambu town,3
2020-12-25,githurai 44,6
2020-12-25,buruburu phase 1,11
2020-12-25,kasarani,221
2020-12-25,kakamega,15
2020-12-25,githurai 45,36
2020-12-25,kinoo,43
2020-12-25,rongai,58
2020-12-25,upper hill,2
2020-12-25,roslyn,1
2020-12-25,trm,3
2020-12-25,mwimuto,5
2020-12-25,ruai,13
2020-12-25,lenana road,1
2020-12-25,kisumu milimani,2
2020-12-25,komarock,19
2020-12-25,vihiga,26
2020-12-25,lenana rd,2
2020-12-25,ngong,120
2020-12-25,diani,4
2020-12-25,lower kabete,19
2020-12-25,muthiga,14
2020-12-25,batu batu,4
2020-12-25,ungwaro,1
2020-12-25,buruburu phase 4,2
2020-12-25,old town,1
2020-12-25,yala,1
2020-12-25,likoni,2
2020-12-25,nyamira,12
2020-12-25,nakuru,38
2020-12-25,kiserian,13
2020-12-25,roysa,1
2020-12-25,dandora,4
2020-12-25,keroka,1
2020-12-25,naivasha,25
2020-12-25,canaan estate,1
2020-12-25,siaya,18
2020-12-25,utawala,26
2020-12-25,huruma,15
2020-12-25,kangemi,27
2020-12-25,kabati,6
2020-12-25,pipeline,12
2020-12-25,k south,6
2020-12-25,buruburu,18
2020-12-25,voi,4
2020-12-25,isiolo,2
2020-12-25,greenspan,1
2020-12-25,mamboleo,9
2020-12-25,buruburu phase 2,1
2020-12-25,oloitoktok rd,1
2020-12-25,kibwezi,3
2020-12-25,emali,2
2020-12-25,highrise,7
2020-12-25,membley,11
2020-12-25,parklands,22
2020-12-25,milimani, kisumu,5
2020-12-25,umoja 2,4
2020-12-25,usiu,6
2020-12-25,tassia,41
2020-12-25,ongata rongai,10
2020-12-25,hurlingham,2
2020-12-25,lodwar,3
2020-12-25,kahawa wendani,20
2020-12-25,matasia,6
2020-12-25,webuye,7
2020-12-25,mombasa island,2
2020-12-25,gachororo,1
2020-12-25,mugoya phase 4,1
2020-12-25,koma,1
2020-12-25,nairobi west,53
2020-12-25,bumala,1
2020-12-25,tom mboya estate,2
2020-12-25,kabiria,13
2020-12-25,machakos,46
2020-12-25,embu,36
2020-12-25,kikuyu,39
2020-12-25,runyenjes,7
2020-12-25,buru buru phase 1,3
2020-12-25,ngumba,1
2020-12-25,zimmerman,11
2020-12-25,kajiado,8
2020-12-25,homa bay,5
2020-12-25,thogoto,4
2020-12-25,imara daima,53
2020-12-25,nrb west,3
2020-12-25,madaraka,27
2020-12-25,joyland,18
2020-12-25,kabarnet,1
2020-12-25,eldoret,13
2020-12-25,south c,213
2020-12-25,juja,79
2020-12-25,kondele,3
2020-12-25,buru,4
2020-12-25,dennis pritt,1
2020-12-25,muchatha,8
2020-12-25,wangige,19
2020-12-25,stage mpya,8
2020-12-25,greenspan mall,1
2020-12-25,buru phase 1,1
2020-12-25,villa franca,1
2020-12-25,kawangware,3
2020-12-25,87 kinoo,2
2020-12-25,riverside,16
2020-12-25,ruiru,116
2020-12-25,rosslyn,8
2020-12-25,karen,20
2020-12-26,ruai,15
2020-12-26,fedha,14
2020-12-26,meru,20
2020-12-26,ukunda,9
2020-12-26,buru buru,1
2020-12-26,tigoni,1
2020-12-26,buruburu phase 2,1
2020-12-26,zimmerman,11
2020-12-26,kasa,5
2020-12-26,kahawa sukari,31
2020-12-26,upper hill,2
2020-12-26,lamu,2
2020-12-26,madaraka,27
2020-12-26,kenyenya,2
2020-12-26,githunguri,20
2020-12-26,mombasa island,3
2020-12-26,mugoya phase 4,1
2020-12-26,buruburu phase 4,2
2020-12-26,kibwezi,3
2020-12-26,bamburi,13
2020-12-26,kasarani,227
2020-12-26,wundanyi,1
2020-12-26,koma,1
2020-12-26,mtwapa,11
2020-12-26,kondele,3
2020-12-26,membley,11
2020-12-26,nyamira,12
2020-12-26,k south,6
2020-12-26,tassia,41
2020-12-26,mamboleo,9
2020-12-26,canaan estate,1
2020-12-26,riara road,1
2020-12-26,busia,21
2020-12-26,muthiga,15
2020-12-26,embu,36
2020-12-26,bondo,9
2020-12-26,denis pritt,3
2020-12-26,kakamega,15
2020-12-26,kangemi,27
2020-12-26,nyeri,12
2020-12-26,bungoma,22
2020-12-26,vihiga,28
2020-12-26,south c,213
2020-12-26,muranga,14
2020-12-26,kenol,3
2020-12-26,rongai,58
2020-12-26,athi river,8
2020-12-26,juja,79
2020-12-26,karen,20
2020-12-26,kingeero,3
2020-12-26,nyayo estate,10
2020-12-26,dandora,4
2020-12-26,dennis pritt,1
2020-12-26,kikuyu,42
2020-12-26,gatundu,10
2020-12-26,kileleshwa,53
2020-12-26,greenspan mall,1
2020-12-26,pipeline,15
2020-12-26,milimani kisumu,4
2020-12-26,tom mboya estate,3
2020-12-26,buru phase 1,1
2020-12-26,old town,1
2020-12-26,umoja innercore,5
2020-12-26,kisumu milimani,2
2020-12-26,riverside,17
2020-12-26,kawangware,3
2020-12-26,homa bay,5
2020-12-26,kisumu manyatta,1
2020-12-26,githurai 45,36
2020-12-26,lenana road,1
2020-12-26,nairobi dam estate,1
2020-12-26,kajiado,8
2020-12-26,rosslyn,8
2020-12-26,githurai 44,6
2020-12-26,milimani, kisumu,5
2020-12-26,kitui,23
2020-12-26,huruma,15
2020-12-26,ungwaro,1
2020-12-26,gachie,8
2020-12-26,naivasha,25
2020-12-26,muchatha,8
2020-12-26,bomet,6
2020-12-26,emali,2
2020-12-26,nrb west,3
2020-12-26,nyali,19
2020-12-26,maragua,3
2020-12-26,thindigwa,2
2020-12-26,ngara,11
2020-12-26,nanyuki,15
2020-12-26,ngong,122
2020-12-26,webuye,7
2020-12-26,siaya,19
2020-12-26,trm,6
2020-12-26,gachororo,1
2020-12-26,diani,4
2020-12-26,thogoto teachers college,2
2020-12-26,ngumba,1
2020-12-26,nakuru,39
2020-12-26,simba villas,1
2020-12-26,umoja 1,8
2020-12-26,limuru,43
2020-12-26,uhuru gardens,5
2020-12-26,ruaka,194
2020-12-26,kinoo,43
2020-12-26,donholm,23
2020-12-26,kariobangi south,41
2020-12-26,lodwar,3
2020-12-26,eastleigh,5
2020-12-26,tiwi,1
2020-12-26,highrise,7
2020-12-26,manyatta,11
2020-12-26,katani,12
2020-12-26,kabarnet,1
2020-12-26,ndenderu,10
2020-12-26,mishomoroni,3
2020-12-26,kilimani,29
2020-12-26,isiolo,2
2020-12-26,migori,13
2020-12-26,stage mpya,8
2020-12-26,kiserian,13
2020-12-26,roysa,1
2020-12-26,87 kinoo,2
2020-12-26,akiba,2
2020-12-26,buruburu phase 3,3
2020-12-26,buruburu phase 1,11
2020-12-26,buruburu,18
2020-12-26,kilifi,14
2020-12-26,buru buru phase 3,2
2020-12-26,langata,61
2020-12-26,lower kabete,19
2020-12-26,wajir,3
2020-12-26,mariakani,5
2020-12-26,keroka,1
2020-12-26,dandora phase 5,1
2020-12-26,joyland,21
2020-12-26,ngumo,9
2020-12-26,south b,28
2020-12-26,kirigiti,16
2020-12-26,eldoret,13
2020-12-26,syokimau,27
2020-12-26,ongata rongai,10
2020-12-26,westlands,19
2020-12-26,loresho,8
2020-12-26,runyenjes,7
2020-12-26,utawala,26
2020-12-26,kahawa west,26
2020-12-26,mountain view,3
2020-12-26,ngong town,7
2020-12-26,kisii,45
2020-12-26,buru,4
2020-12-26,lenana rd,2
2020-12-26,matasia,6
2020-12-26,kabati,6
2020-12-26,roysambu,23
2020-12-26,ruiru,118
2020-12-26,raphta road,4
2020-12-26,usiu,6
2020-12-26,komarock,19
2020-12-26,malindi,1
2020-12-26,gikambura,13
2020-12-26,marsabit,1
2020-12-26,roslyn,1
2020-12-26,oloitoktok rd,1
2020-12-26,imara daima,63
2020-12-26,villa franca,1
2020-12-26,uthiru,44
2020-12-26,athiriver,5
2020-12-26,mwimuto,5
2020-12-26,amboseli,1
2020-12-26,greenspan,1
2020-12-26,yala,1
2020-12-26,jamhuri shopping center,1
2020-12-26,nkoroi,4
2020-12-26,lavington,26
2020-12-26,shanzu,11
2020-12-26,kiambu town,4
2020-12-26,mlolongo,7
2020-12-26,umoja 2,4
2020-12-26,pangani,12
2020-12-26,bumala,1
2020-12-26,buru buru phase 1,3
2020-12-26,riruta,8
2020-12-26,umoja inner core,1
2020-12-26,parklands,22
2020-12-26,watamu,3
2020-12-26,kayole,18
2020-12-26,nairobi west,53
2020-12-26,upperhill,11
2020-12-26,thogoto,4
2020-12-26,jamhuri estate,5
2020-12-26,wangige,19
2020-12-26,garissa,9
2020-12-26,oloitoktok road,5
2020-12-26,kabiria,13
2020-12-26,kahawa wendani,20
2020-12-26,muthaiga,9
2020-12-26,hurlingham,2
2020-12-26,kericho,6
2020-12-26,dagoretti corner,2
2020-12-26,southlands,1
2020-12-26,kitengela,59
2020-12-26,batu batu,4
2020-12-26,likoni,2
2020-12-26,waithaka,7
2020-12-26,lucky summer,23
2020-12-26,buru-buru,3
2020-12-26,machakos,46
2020-12-26,voi,4
2020-12-26,mumias,10
2020-12-27,fedha,14
2020-12-27,ngong town,7
2020-12-27,ndenderu,10
2020-12-27,tiwi,1
2020-12-27,dennis pritt,1
2020-12-27,likoni,3
2020-12-27,webuye,8
2020-12-27,juja,80
2020-12-27,buruburu phase 1,11
2020-12-27,south c,213
2020-12-27,akiba,2
2020-12-27,lenana rd,2
2020-12-27,simba villas,1
2020-12-27,umoja innercore,5
2020-12-27,brookside drive,2
2020-12-27,kirigiti,16
2020-12-27,batu batu,4
2020-12-27,bamburi,15
2020-12-27,kenol,3
2020-12-27,buruburu phase 3,3
2020-12-27,joyland,22
2020-12-27,nyamira,13
2020-12-27,milimani kisumu,4
2020-12-27,oloitoktok rd,1
2020-12-27,greenspan,1
2020-12-27,isiolo,2
2020-12-27,athi river,8
2020-12-27,eastleigh,5
2020-12-27,malindi,1
2020-12-27,lamu,2
2020-12-27,kisumu milimani,2
2020-12-27,gachororo,1
2020-12-27,gachie,8
2020-12-27,komarock,19
2020-12-27,kangemi,27
2020-12-27,manyatta,11
2020-12-27,utawala,27
2020-12-27,limuru,43
2020-12-27,embu,38
2020-12-27,mugoya phase 4,1
2020-12-27,kilimani,29
2020-12-27,westlands,20
2020-12-27,kabiria,13
2020-12-27,riverside,17
2020-12-27,madaraka,27
2020-12-27,k south,6
2020-12-27,south b,28
2020-12-27,lenana road,1
2020-12-27,jamhuri estate,5
2020-12-27,pipeline,15
2020-12-27,kileleshwa,53
2020-12-27,githurai 45,36
2020-12-27,waithaka,7
2020-12-27,kitengela,59
2020-12-27,vihiga,30
2020-12-27,milimani, kisumu,5
2020-12-27,sultan hamud,1
2020-12-27,thindigwa,2
2020-12-27,kahawa west,26
2020-12-27,riara road,1
2020-12-27,nyali,19
2020-12-27,muthiga,18
2020-12-27,kisii,46
2020-12-27,membley,11
2020-12-27,garissa,9
2020-12-27,buruburu,18
2020-12-27,dandora,4
2020-12-27,kingeero,3
2020-12-27,upperhill,11
2020-12-27,muchatha,8
2020-12-27,kikuyu,42
2020-12-27,mtwapa,11
2020-12-27,shanzu,11
2020-12-27,oloitoktok road,5
2020-12-27,ungwaro,1
2020-12-27,buruburu phase 4,3
2020-12-27,yala,1
2020-12-27,ongata rongai,12
2020-12-27,roysa,1
2020-12-27,kiserian,13
2020-12-27,migori,13
2020-12-27,kabati,7
2020-12-27,kakamega,15
2020-12-27,stage mpya,8
2020-12-27,riruta,9
2020-12-27,ruai,15
2020-12-27,trm,6
2020-12-27,watamu,3
2020-12-27,huruma,15
2020-12-27,emali,2
2020-12-27,maragua,3
2020-12-27,langata,62
2020-12-27,bungoma,22
2020-12-27,ngara,11
2020-12-27,mishomoroni,3
2020-12-27,rongai,66
2020-12-27,machakos,52
2020-12-27,lavington,27
2020-12-27,ngumo,9
2020-12-27,kilifi,16
2020-12-27,buru phase 1,1
2020-12-27,hurlingham,2
2020-12-27,muranga,14
2020-12-27,roslyn,1
2020-12-27,mlolongo,7
2020-12-27,dagoretti corner,2
2020-12-27,githunguri,20
2020-12-27,katani,12
2020-12-27,syokimau,28
2020-12-27,ukunda,9
2020-12-27,homa bay,5
2020-12-27,villa franca,1
2020-12-27,gikambura,14
2020-12-27,nyeri,12
2020-12-27,lucky summer,23
2020-12-27,wundanyi,1
2020-12-27,nairobi dam estate,1
2020-12-27,kahawa sukari,31
2020-12-27,githurai 44,6
2020-12-27,busia,22
2020-12-27,mamboleo,9
2020-12-27,rosslyn,8
2020-12-27,kabarnet,1
2020-12-27,lodwar,3
2020-12-27,mariakani,5
2020-12-27,kajiado,9
2020-12-27,siaya,20
2020-12-27,usiu,6
2020-12-27,mountain view,3
2020-12-27,nkoroi,4
2020-12-27,ruaka,194
2020-12-27,muthaiga,9
2020-12-27,umoja 2,4
2020-12-27,marsabit,1
2020-12-27,kericho,6
2020-12-27,gatundu,10
2020-12-27,kasarani,229
2020-12-27,loresho,8
2020-12-27,nanyuki,15
2020-12-27,mwimuto,5
2020-12-27,nairobi west,53
2020-12-27,mombasa island,3
2020-12-27,koma,1
2020-12-27,jamhuri shopping center,1
2020-12-27,ngong,125
2020-12-27,umoja 1,9
2020-12-27,wangige,20
2020-12-27,kayole,19
2020-12-27,bomet,6
2020-12-27,tigoni,1
2020-12-27,buru,4
2020-12-27,greenspan mall,1
2020-12-27,bondo,9
2020-12-27,roysambu,23
2020-12-27,tassia,41
2020-12-27,matasia,6
2020-12-27,keroka,1
2020-12-27,diani,5
2020-12-27,eldoret,14
2020-12-27,pangani,17
2020-12-27,canaan estate,1
2020-12-27,buru-buru,3
2020-12-27,kisumu manyatta,1
2020-12-27,kenyenya,2
2020-12-27,zimmerman,12
2020-12-27,buru buru phase 3,2
2020-12-27,karen,21
2020-12-27,highrise,8
2020-12-27,dandora phase 5,1
2020-12-27,ruiru,118
2020-12-27,kitui,23
2020-12-27,naivasha,26
2020-12-27,parklands,22
2020-12-27,amboseli,1
2020-12-27,thogoto,4
2020-12-27,nrb west,3
2020-12-27,ngumba,1
2020-12-27,southlands,1
2020-12-27,kahawa wendani,20
2020-12-27,upper hill,2
2020-12-27,kinoo,43
2020-12-27,uhuru gardens,5
2020-12-27,buru buru,1
2020-12-27,kasa,5
2020-12-27,thogoto teachers college,2
2020-12-27,voi,4
2020-12-27,athiriver,5
2020-12-27,kariobangi south,41
2020-12-27,kondele,3
2020-12-27,runyenjes,7
2020-12-27,wajir,3
2020-12-27,raphta road,4
2020-12-27,mumias,11
2020-12-27,nakuru,40
2020-12-27,meru,20
2020-12-27,buru buru phase 1,3
2020-12-27,donholm,24
2020-12-27,87 kinoo,2
2020-12-27,tom mboya estate,3
2020-12-27,old town,1
2020-12-27,umoja inner core,1
2020-12-27,kawangware,4
2020-12-27,uthiru,44
2020-12-27,kiambu town,4
2020-12-27,kibwezi,3
2020-12-27,bumala,1
2020-12-27,nyayo estate,10
2020-12-27,nyari,1
2020-12-27,imara daima,64
2020-12-27,denis pritt,3
2020-12-27,lower kabete,19
2020-12-27,buruburu phase 2,1
2020-12-28,kiserian,13
2020-12-28,kinoo,49
2020-12-28,upperhill,11
2020-12-28,tigoni,1
2020-12-28,south b,28
2020-12-28,old town,1
2020-12-28,kibwezi,3
2020-12-28,kabarnet,1
2020-12-28,riruta,9
2020-12-28,kahawa west,26
2020-12-28,ungwaro,1
2020-12-28,simba villas,1
2020-12-28,kisumu milimani,2
2020-12-28,maragua,3
2020-12-28,tiwi,1
2020-12-28,amboseli,1
2020-12-28,runyenjes,7
2020-12-28,ngumba,1
2020-12-28,nkoroi,4
2020-12-28,pangani,17
2020-12-28,mamboleo,9
2020-12-28,syokimau,29
2020-12-28,buruburu phase 4,3
2020-12-28,mishomoroni,3
2020-12-28,jamhuri shopping center,1
2020-12-28,south_c,1
2020-12-28,buruburu,18
2020-12-28,akiba,2
2020-12-28,garissa,9
2020-12-28,nyari,1
2020-12-28,rongai,72
2020-12-28,githurai 45,36
2020-12-28,uthiru,44
2020-12-28,kilimani,29
2020-12-28,k south,6
2020-12-28,bungoma,22
2020-12-28,buruburu phase 3,3
2020-12-28,lodwar,3
2020-12-28,upper hill,2
2020-12-28,mugoya phase 4,1
2020-12-28,bamburi,18
2020-12-28,oloitoktok road,5
2020-12-28,tom mboya estate,3
2020-12-28,meru,20
2020-12-28,emali,2
2020-12-28,umoja innercore,5
2020-12-28,athi river,8
2020-12-28,katani,12
2020-12-28,kilifi,18
2020-12-28,dandora,4
2020-12-28,nakuru,41
2020-12-28,umoja 2,4
2020-12-28,busia,23
2020-12-28,ngong town,7
2020-12-28,nyali,19
2020-12-28,machakos,54
2020-12-28,nairobi west,53
2020-12-28,ngara,11
2020-12-28,githurai 44,6
2020-12-28,mombasa island,3
2020-12-28,gachie,8
2020-12-28,manyatta,11
2020-12-28,nanyuki,15
2020-12-28,thindigwa,2
2020-12-28,batu batu,4
2020-12-28,greenspan mall,1
2020-12-28,mariakani,6
2020-12-28,keroka,1
2020-12-28,webuye,9
2020-12-28,wajir,3
2020-12-28,wundanyi,1
2020-12-28,highrise,8
2020-12-28,dagoretti corner,2
2020-12-28,buru buru phase 3,2
2020-12-28,imara daima,64
2020-12-28,kingeero,3
2020-12-28,kenol,3
2020-12-28,utawala,28
2020-12-28,raphta road,4
2020-12-28,buruburu phase 1,11
2020-12-28,kondele,3
2020-12-28,kariobangi south,42
2020-12-28,githunguri,21
2020-12-28,buru buru,1
2020-12-28,muthaiga,9
2020-12-28,kasarani,230
2020-12-28,buru buru phase 1,3
2020-12-28,kitengela,59
2020-12-28,nrb west,3
2020-12-28,buru-buru,3
2020-12-28,uhuru gardens,5
2020-12-28,thogoto,4
2020-12-28,mtwapa,11
2020-12-28,jamhuri estate,5
2020-12-28,huruma,15
2020-12-28,umoja 1,9
2020-12-28,muthiga,20
2020-12-28,malindi,1
2020-12-28,komarock,19
2020-12-28,roysa,1
2020-12-28,buru phase 1,1
2020-12-28,lavington,28
2020-12-28,brookside drive,2
2020-12-28,kayole,19
2020-12-28,nyayo estate,14
2020-12-28,lamu,2
2020-12-28,riverside,18
2020-12-28,homa bay,5
2020-12-28,nyamira,14
2020-12-28,ngong,125
2020-12-28,bondo,9
2020-12-28,muranga,14
2020-12-28,roslyn,1
2020-12-28,bumala,1
2020-12-28,ruaka,196
2020-12-28,lower kabete,19
2020-12-28,ndenderu,10
2020-12-28,embu,39
2020-12-28,fedha,22
2020-12-28,kahawa wendani,20
2020-12-28,ukunda,9
2020-12-28,kiambu town,4
2020-12-28,gachororo,1
2020-12-28,kangemi,27
2020-12-28,southlands,1
2020-12-28,donholm,24
2020-12-28,eldoret,14
2020-12-28,karen,22
2020-12-28,parklands,22
2020-12-28,ruiru,119
2020-12-28,trm,6
2020-12-28,athiriver,5
2020-12-28,kericho,6
2020-12-28,nairobi dam estate,1
2020-12-28,yala,1
2020-12-28,naivasha,26
2020-12-28,lucky summer,23
2020-12-28,muchatha,8
2020-12-28,ngumo,9
2020-12-28,diani,7
2020-12-28,siaya,21
2020-12-28,shanzu,11
2020-12-28,stage mpya,8
2020-12-28,south c,213
2020-12-28,membley,12
2020-12-28,watamu,4
2020-12-28,eastleigh,5
2020-12-28,lenana rd,2
2020-12-28,mountain view,3
2020-12-28,marsabit,1
2020-12-28,ongata rongai,14
2020-12-28,kahawa sukari,31
2020-12-28,mumias,11
2020-12-28,umoja inner core,1
2020-12-28,kileleshwa,54
2020-12-28,voi,4
2020-12-28,westlands,20
2020-12-28,likoni,4
2020-12-28,dandora phase 5,1
2020-12-28,juja,81
2020-12-28,joyland,23
2020-12-28,riara road,1
2020-12-28,kajiado,9
2020-12-28,kisumu manyatta,1
2020-12-28,wangige,20
2020-12-28,kakamega,18
2020-12-28,kisii,48
2020-12-28,isiolo,2
2020-12-28,loresho,8
2020-12-28,langata,62
2020-12-28,hurlingham,2
2020-12-28,oloitoktok rd,1
2020-12-28,zimmerman,12
2020-12-28,villa franca,1
2020-12-28,greenspan,1
2020-12-28,thogoto teachers college,2
2020-12-28,kikuyu,42
2020-12-28,kabiria,13
2020-12-28,canaan estate,1
2020-12-28,denis pritt,3
2020-12-28,vihiga,30
2020-12-28,koma,1
2020-12-28,madaraka,27
2020-12-28,gatundu,10
2020-12-28,pipeline,16
2020-12-28,waithaka,7
2020-12-28,kawangware,4
2020-12-28,dennis pritt,1
2020-12-28,lenana road,1
2020-12-28,milimani kisumu,4
2020-12-28,kabati,9
2020-12-28,matasia,6
2020-12-28,buruburu phase 2,1
2020-12-28,tinganga,1
2020-12-28,kitui,24
2020-12-28,87 kinoo,2
2020-12-28,usiu,6
2020-12-28,sultan hamud,1
2020-12-28,ruai,15
2020-12-28,gikambura,14
2020-12-28,rosslyn,9
2020-12-28,mlolongo,7
2020-12-28,kasa,5
2020-12-28,bomet,6
2020-12-28,kenyenya,2
2020-12-28,buru,4
2020-12-28,limuru,43
2020-12-28,milimani, kisumu,5
2020-12-28,migori,13
2020-12-28,roysambu,26
2020-12-28,nyeri,14
2020-12-28,kirigiti,16
2020-12-28,tassia,45
2020-12-28,mwimuto,5
2020-12-29,greenspan mall,1
2020-12-29,greenspan,1
2020-12-29,yala,1
2020-12-29,lodwar,3
2020-12-29,kakamega,18
2020-12-29,kariobangi south,42
2020-12-29,nyamira,15
2020-12-29,gachororo,1
2020-12-29,komarock,21
2020-12-29,tiwi,1
2020-12-29,milimani, kisumu,5
2020-12-29,maragua,3
2020-12-29,runyenjes,9
2020-12-29,ruiru,121
2020-12-29,sultan hamud,1
2020-12-29,muchatha,8
2020-12-29,nyari,1
2020-12-29,rongai,73
2020-12-29,muranga,14
2020-12-29,canaan estate,1
2020-12-29,gatundu,11
2020-12-29,wundanyi,1
2020-12-29,siaya,21
2020-12-29,dennis pritt,1
2020-12-29,roysa,1
2020-12-29,kabarnet,1
2020-12-29,fedha,26
2020-12-29,mumias,12
2020-12-29,wangige,20
2020-12-29,nanyuki,15
2020-12-29,mwimuto,5
2020-12-29,vihiga,32
2020-12-29,utawala,28
2020-12-29,lavington,28
2020-12-29,nyali,21
2020-12-29,riverside,18
2020-12-29,buru-buru,3
2020-12-29,kilimani,29
2020-12-29,matasia,7
2020-12-29,nyeri,15
2020-12-29,jamhuri estate,5
2020-12-29,wajir,3
2020-12-29,likoni,4
2020-12-29,umoja inner core,1
2020-12-29,kasarani,230
2020-12-29,kenol,3
2020-12-29,kajiado,9
2020-12-29,pangani,19
2020-12-29,uhuru gardens,6
2020-12-29,lower kabete,19
2020-12-29,buruburu phase 1,11
2020-12-29,riruta,10
2020-12-29,githunguri,24
2020-12-29,buru buru,1
2020-12-29,mamboleo,9
2020-12-29,southlands,1
2020-12-29,brookside drive,2
2020-12-29,tinganga,1
2020-12-29,upperhill,11
2020-12-29,ruai,16
2020-12-29,nrb west,3
2020-12-29,nairobi dam estate,1
2020-12-29,keroka,2
2020-12-29,ngara,11
2020-12-29,villa franca,1
2020-12-29,shanzu,11
2020-12-29,kawangware,4
2020-12-29,juja,81
2020-12-29,athiriver,5
2020-12-29,buru buru phase 1,3
2020-12-29,gachie,11
2020-12-29,buruburu phase 2,1
2020-12-29,buruburu phase 4,3
2020-12-29,ukunda,9
2020-12-29,oloitoktok rd,1
2020-12-29,jamhuri shopping center,1
2020-12-29,muthaiga,9
2020-12-29,mugoya phase 4,1
2020-12-29,bumala,1
2020-12-29,kayole,19
2020-12-29,kileleshwa,54
2020-12-29,usiu,6
2020-12-29,bungoma,22
2020-12-29,watamu,5
2020-12-29,umoja 1,9
2020-12-29,ngumba,1
2020-12-29,westlands,20
2020-12-29,mtwapa,11
2020-12-29,ngumo,9
2020-12-29,akiba,2
2020-12-29,kingeero,3
2020-12-29,oloitoktok road,5
2020-12-29,kiserian,13
2020-12-29,lenana road,1
2020-12-29,batu batu,5
2020-12-29,mariakani,6
2020-12-29,roslyn,1
2020-12-29,kikuyu,43
2020-12-29,nakuru,44
2020-12-29,kinoo,64
2020-12-29,mountain view,3
2020-12-29,kilifi,18
2020-12-29,thogoto teachers college,2
2020-12-29,south c,213
2020-12-29,koma,1
2020-12-29,migori,13
2020-12-29,kibwezi,3
2020-12-29,ungwaro,1
2020-12-29,kahawa west,26
2020-12-29,kirigiti,16
2020-12-29,emali,2
2020-12-29,87 kinoo,3
2020-12-29,kitui,26
2020-12-29,katani,12
2020-12-29,kahawa sukari,31
2020-12-29,pipeline,17
2020-12-29,kisumu manyatta,1
2020-12-29,dandora,4
2020-12-29,mlolongo,7
2020-12-29,limuru,50
2020-12-29,amboseli,1
2020-12-29,rosslyn,9
2020-12-29,bamburi,19
2020-12-29,donholm,24
2020-12-29,dagoretti corner,2
2020-12-29,kisii,52
2020-12-29,milimani kisumu,4
2020-12-29,old town,2
2020-12-29,bomet,7
2020-12-29,waithaka,7
2020-12-29,raphta road,4
2020-12-29,thogoto,4
2020-12-29,dandora phase 5,1
2020-12-29,nkoroi,4
2020-12-29,garissa,9
2020-12-29,zimmerman,12
2020-12-29,highrise,8
2020-12-29,tassia,45
2020-12-29,langata,62
2020-12-29,nairobi west,54
2020-12-29,eastleigh,5
2020-12-29,imara daima,64
2020-12-29,webuye,9
2020-12-29,buruburu phase 3,3
2020-12-29,parklands,23
2020-12-29,kabiria,13
2020-12-29,syokimau,30
2020-12-29,tom mboya estate,3
2020-12-29,voi,4
2020-12-29,lamu,2
2020-12-29,diani,7
2020-12-29,simba villas,2
2020-12-29,busia,24
2020-12-29,membley,14
2020-12-29,buru,4
2020-12-29,muthiga,24
2020-12-29,githurai 45,36
2020-12-29,tigoni,2
2020-12-29,upper hill,2
2020-12-29,ongata rongai,14
2020-12-29,umoja innercore,5
2020-12-29,south_c,1
2020-12-29,naivasha,26
2020-12-29,eldoret,15
2020-12-29,kitengela,65
2020-12-29,kahawa wendani,20
2020-12-29,kiambu town,4
2020-12-29,ngong town,7
2020-12-29,joyland,23
2020-12-29,kisumu milimani,2
2020-12-29,machakos,56
2020-12-29,karen,22
2020-12-29,ruaka,196
2020-12-29,stage mpya,8
2020-12-29,kangemi,27
2020-12-29,loresho,8
2020-12-29,ngong,127
2020-12-29,kabati,9
2020-12-29,meru,20
2020-12-29,riara road,1
2020-12-29,buruburu,18
2020-12-29,athi river,8
2020-12-29,trm,6
2020-12-29,homa bay,5
2020-12-29,lenana rd,2
2020-12-29,ndenderu,10
2020-12-29,huruma,15
2020-12-29,thindigwa,2
2020-12-29,marsabit,1
2020-12-29,kondele,3
2020-12-29,buru phase 1,1
2020-12-29,bondo,12
2020-12-29,malindi,2
2020-12-29,mombasa island,3
2020-12-29,roysambu,27
2020-12-29,gikambura,14
2020-12-29,south b,28
2020-12-29,githurai 44,6
2020-12-29,uthiru,48
2020-12-29,denis pritt,3
2020-12-29,kasa,5
2020-12-29,umoja 2,4
2020-12-29,kenyenya,2
2020-12-29,hurlingham,2
2020-12-29,nyayo estate,15
2020-12-29,mishomoroni,3
2020-12-29,kericho,6
2020-12-29,manyatta,11
2020-12-29,buru buru phase 3,2
2020-12-29,isiolo,2
2020-12-29,embu,41
2020-12-29,madaraka,30
2020-12-29,k south,6
